@relation relation name
@attribute Seq Name string
@attribute Width string
@attribute GC Content string
@attribute GC Ratio string
@data
'TAE_circ01271_Traes_5BS_502C9C537|ta_iwgsc_5bs_v1_2246329(-):(7150-6718)(7150-6718)(7217-7150)(6760-6500)(7217-6760)','1653','43.4362','0.9944'
'TAE_circ01271_Traes_5BS_502C9C537|ta_iwgsc_5bs_v1_2246329(-):(7150-6718)(7150-6718)(7217-7150)(6760-6500)(7217-6760)','1653','43.4362','0.9944'
'TAE_circ01271_Traes_5BS_502C9C537|ta_iwgsc_5bs_v1_2246329(-):(7150-6718)(7150-6718)(7217-7150)(6760-6500)(7217-6760)','1653','43.4362','0.9944'
'TAE_circ01271_Traes_5BS_502C9C537|ta_iwgsc_5bs_v1_2246329(-):(7150-6718)(7150-6718)(7217-7150)(6760-6500)(7217-6760)','1653','43.4362','0.9944'
'TAE_circ01271_Traes_5BS_502C9C537|ta_iwgsc_5bs_v1_2246329(-):(7150-6718)(7150-6718)(7217-7150)(6760-6500)(7217-6760)','1653','43.4362','0.9944'
'TAE_circ01271_Traes_5BS_502C9C537|ta_iwgsc_5bs_v1_2246329(-):(7150-6718)(7150-6718)(7217-7150)(6760-6500)(7217-6760)','1653','43.4362','0.9944'
'TAE_circ01271_Traes_5BS_502C9C537|ta_iwgsc_5bs_v1_2246329(-):(7150-6718)(7150-6718)(7217-7150)(6760-6500)(7217-6760)','1653','43.4362','0.9944'
'TAE_circ01271_Traes_5BS_502C9C537|ta_iwgsc_5bs_v1_2246329(-):(7150-6718)(7150-6718)(7217-7150)(6760-6500)(7217-6760)','1653','43.4362','0.9944'
'TAE_circ01271_Traes_5BS_502C9C537|ta_iwgsc_5bs_v1_2246329(-):(7150-6718)(7150-6718)(7217-7150)(6724-6500)(7217-6724)','1653','43.4362','0.9944'
'TAE_circ01271_Traes_5BS_502C9C537|ta_iwgsc_5bs_v1_2246329(-):(7150-6718)(7150-6718)(7217-7150)(6760-6500)(7217-6760)','1653','43.4362','0.9944'
'TAE_circ01271_Traes_5BS_502C9C537|ta_iwgsc_5bs_v1_2246329(-):(7150-6718)(7150-6718)(7217-7150)(6760-6500)(7217-6760)','1653','43.4362','0.9944'
'TAE_circ01271_Traes_5BS_502C9C537|ta_iwgsc_5bs_v1_2246329(-):(7150-6718)(7150-6718)(7217-7150)(6760-6500)(7217-6760)','1653','43.4362','0.9944'
'TAE_circ01274_Traes_5BS_F5683D9E0|ta_iwgsc_5bs_v1_2269798(+):(6858-7004)(6858-7004)','294','72.1088','0.4324'
'TAE_circ01275_Traes_5BS_060785740|ta_iwgsc_5bs_v1_2274687(-):(7422-7294)(7422-7294)','258','61.2403','1.6333'
'TAE_circ01276_Traes_5BS_060785740|ta_iwgsc_5bs_v1_2274687(-):(7422-7306)(7422-7306)','234','62.3932','1.4333'
'TAE_circ01277_Traes_5BS_060785740|ta_iwgsc_5bs_v1_2274687(-):(7431-7314)(7431-7314)','236','62.7119','1.4667'
'TAE_circ01275_Traes_5BS_060785740|ta_iwgsc_5bs_v1_2274687(-):(7422-7294)(7422-7294)','258','61.2403','1.6333'
'TAE_circ01276_Traes_5BS_060785740|ta_iwgsc_5bs_v1_2274687(-):(7422-7306)(7422-7306)','234','62.3932','1.4333'
'TAE_circ01277_Traes_5BS_060785740|ta_iwgsc_5bs_v1_2274687(-):(7431-7314)(7431-7314)','236','62.7119','1.4667'
'TAE_circ01278_Traes_5BS_31626C2DC|ta_iwgsc_5bs_v1_2274782(-):(6246-6105)(6246-6105)','284','47.8873','0.9429'
'TAE_circ01278_Traes_5BS_31626C2DC|ta_iwgsc_5bs_v1_2274782(-):(6246-6105)(6246-6105)','284','47.8873','0.9429'
'TAE_circ01279_Traes_5BS_8ECE54AC4|ta_iwgsc_5bs_v1_2277941(+):(6906-7058)(6906-7058)(7058-7275)(6998-7196)(7196-7275)','803','63.3873','1.036'
'TAE_circ01279_Traes_5BS_8ECE54AC4|ta_iwgsc_5bs_v1_2277941(+):(6835-7056)(6835-7056)(7056-7275)(6998-7194)(7194-7275)','943','63.2025','1.0481'
'TAE_circ01280_Traes_5BS_25728AC7B|ta_iwgsc_5bs_v1_2279914(-):(1015-864)(1015-864)','304','48.6842','1.4667'
'TAE_circ01280_Traes_5BS_25728AC7B|ta_iwgsc_5bs_v1_2279914(-):(1015-864)(1015-864)','304','48.6842','1.4667'
'TAE_circ01280_Traes_5BS_25728AC7B|ta_iwgsc_5bs_v1_2279914(-):(1015-864)(1015-864)','304','48.6842','1.4667'
'TAE_circ01281_Traes_5BS_19E54A2E0|ta_iwgsc_5bs_v1_2286205(-):(3510-3345)(3510-3345)','332','51.2048','2.0357'
'TAE_circ01281_Traes_5BS_19E54A2E0|ta_iwgsc_5bs_v1_2286205(-):(3510-3345)(3510-3345)','332','51.2048','2.0357'
'TAE_circ01281_Traes_5BS_19E54A2E0|ta_iwgsc_5bs_v1_2286205(-):(3510-3345)(3510-3345)','332','51.2048','2.0357'
'TAE_circ01281_Traes_5BS_19E54A2E0|ta_iwgsc_5bs_v1_2286205(-):(3510-3345)(3510-3345)','332','51.2048','2.0357'
'TAE_circ01281_Traes_5BS_19E54A2E0|ta_iwgsc_5bs_v1_2286205(-):(3510-3345)(3510-3345)','332','51.2048','2.0357'
'TAE_circ01282_Traes_5BS_3EE61E0AC|ta_iwgsc_5bs_v1_504662(+):(1286-1429)(1286-1429)','288','52.7778','1.0'
'TAE_circ01282_Traes_5BS_3EE61E0AC|ta_iwgsc_5bs_v1_504662(+):(1286-1429)(1286-1429)','288','52.7778','1.0'
'TAE_circ01283_Traes_5DL_F2A8D27D3|ta_iwgsc_5dl_v1_1872853(-):(4645-4541)(4645-4541)','210','59.0476','1.0'
'TAE_circ01283_Traes_5DL_F2A8D27D3|ta_iwgsc_5dl_v1_1872853(-):(4645-4541)(4645-4541)','210','59.0476','1.0'
'TAE_circ01283_Traes_5DL_F2A8D27D3|ta_iwgsc_5dl_v1_1872853(-):(4645-4541)(4645-4541)','210','59.0476','1.0'
'TAE_circ01284_Traes_5DL_D9FB8D10D|ta_iwgsc_5dl_v1_2273882(-):(3584-3485)(3584-3485)','200','59.0','1.0345'
'TAE_circ01285_Traes_5DL_9BAAB05A6|ta_iwgsc_5dl_v1_2311125(+):(3444-3623)(3444-3623)','360','52.7778','0.8627'
'TAE_circ01285_Traes_5DL_9BAAB05A6|ta_iwgsc_5dl_v1_2311125(+):(3444-3623)(3444-3623)','360','52.7778','0.8627'
'TAE_circ01286_Traes_5DL_23458B3EB|ta_iwgsc_5dl_v1_2363211(-):(6573-6448)(6573-6448)','252','64.2857','0.4727'
'TAE_circ01286_Traes_5DL_23458B3EB|ta_iwgsc_5dl_v1_2363211(-):(6573-6448)(6573-6448)','252','64.2857','0.4727'
'TAE_circ01286_Traes_5DL_23458B3EB|ta_iwgsc_5dl_v1_2363211(-):(6573-6448)(6573-6448)','252','64.2857','0.4727'
'TAE_circ01286_Traes_5DL_23458B3EB|ta_iwgsc_5dl_v1_2363211(-):(6502-6448)(6502-6448)(6573-6502)','182','63.7363','0.45'
'TAE_circ01287_Traes_5DL_60B753AC9|ta_iwgsc_5dl_v1_3183779(+):(2926-3170)(2926-3170)(3170-3347)(3061-3288)(3288-3347)','956','39.4351','1.142'
'TAE_circ01287_Traes_5DL_60B753AC9|ta_iwgsc_5dl_v1_3183779(+):(2926-3170)(2926-3170)(3170-3347)(3061-3288)(3288-3347)','956','39.4351','1.142'
'TAE_circ01287_Traes_5DL_60B753AC9|ta_iwgsc_5dl_v1_3183779(+):(2926-3170)(2926-3170)(3170-3347)(3061-3288)(3288-3347)','956','39.4351','1.142'
'TAE_circ01287_Traes_5DL_60B753AC9|ta_iwgsc_5dl_v1_3183779(+):(3033-3170)(3033-3170)(3170-3347)(3061-3288)(3288-3347)','742','38.1402','1.3983'
'TAE_circ01288_Traes_5DL_B23815690|ta_iwgsc_5dl_v1_4469069(-):(7288-7188)(7288-7188)','202','40.5941','1.7333'
'TAE_circ01289_Traes_5DL_B23815690|ta_iwgsc_5dl_v1_4469069(-):(8046-7939)(8046-7939)','216','44.4444','2.4286'
'TAE_circ01288_Traes_5DL_B23815690|ta_iwgsc_5dl_v1_4469069(-):(7288-7188)(7288-7188)','202','40.5941','1.7333'
'TAE_circ01289_Traes_5DL_B23815690|ta_iwgsc_5dl_v1_4469069(-):(8046-7939)(8046-7939)','216','44.4444','2.4286'
'TAE_circ01290_Traes_5DL_8BBB72707|ta_iwgsc_5dl_v1_4491306(+):(5071-5579)(5071-5579)(5579-5722)(5397-5673)(5673-5722)','1489','54.5332','0.8247'
'TAE_circ01291_Traes_5DL_8BBB72707|ta_iwgsc_5dl_v1_4491306(+):(5071-5579)(5071-5579)(5579-5792)(5399-5673)(5673-5792)','1627','55.2551','0.8125'
'TAE_circ01292_Traes_5DL_8BBB72707|ta_iwgsc_5dl_v1_4491306(+):(5071-5579)(5071-5579)(5579-5725)(5501-5673)(5673-5725)','1391','54.1337','0.8501'
'TAE_circ01293_Traes_5DL_8BBB72707|ta_iwgsc_5dl_v1_4491306(+):(5071-5579)(5071-5579)(5579-5729)(5508-5673)(5673-5729)','1392','54.0948','0.8501'
'TAE_circ01294_Traes_5DL_8BBB72707|ta_iwgsc_5dl_v1_4491306(+):(5869-5980)(5869-5980)','224','56.25','1.25'
'TAE_circ01294_Traes_5DL_8BBB72707|ta_iwgsc_5dl_v1_4491306(+):(5869-5980)(5869-5980)','224','56.25','1.25'
'TAE_circ01295_Traes_5DL_8CC6B405B|ta_iwgsc_5dl_v1_4491640(+):(5126-5274)(5126-5274)','298','62.4161','2.0'
'TAE_circ01295_Traes_5DL_8CC6B405B|ta_iwgsc_5dl_v1_4491640(+):(5126-5274)(5126-5274)','298','62.4161','2.0'
'TAE_circ01296_Traes_5DL_89CF8AFCE|ta_iwgsc_5dl_v1_4492397(-):(1736-1545)(1736-1545)(1764-1736)(1623-1548)','489','39.2638','0.901'
'TAE_circ01297_Traes_5DL_89CF8AFCE|ta_iwgsc_5dl_v1_4492397(-):(3249-3082)(3249-3082)(3297-3249)(3161-3061)(3297-3161)','623','52.0064','0.7901'
'TAE_circ01298_Traes_5DL_89CF8AFCE|ta_iwgsc_5dl_v1_4492397(-):(3426-3283)(3426-3283)(3521-3426)(3345-3249)(3521-3345)','658','52.2796','0.9006'
'TAE_circ01299_Traes_5DL_89CF8AFCE|ta_iwgsc_5dl_v1_4492397(-):(3426-3304)(3426-3304)(3521-3426)(3345-3249)(3521-3345)','616','52.2727','0.883'
'TAE_circ01296_Traes_5DL_89CF8AFCE|ta_iwgsc_5dl_v1_4492397(-):(1736-1545)(1736-1545)(1764-1736)(1623-1548)','489','39.2638','0.901'
'TAE_circ01297_Traes_5DL_89CF8AFCE|ta_iwgsc_5dl_v1_4492397(-):(3249-3082)(3249-3082)(3297-3249)(3161-3061)(3297-3161)','623','52.0064','0.7901'
'TAE_circ01298_Traes_5DL_89CF8AFCE|ta_iwgsc_5dl_v1_4492397(-):(3426-3283)(3426-3283)(3521-3426)(3345-3249)(3521-3345)','658','52.2796','0.9006'
'TAE_circ01299_Traes_5DL_89CF8AFCE|ta_iwgsc_5dl_v1_4492397(-):(3426-3304)(3426-3304)(3521-3426)(3345-3249)(3521-3345)','616','52.2727','0.883'
'TAE_circ01297_Traes_5DL_89CF8AFCE|ta_iwgsc_5dl_v1_4492397(-):(3249-3082)(3249-3082)(3297-3249)(3161-3061)(3297-3161)','623','52.0064','0.7901'
'TAE_circ01298_Traes_5DL_89CF8AFCE|ta_iwgsc_5dl_v1_4492397(-):(3426-3283)(3426-3283)(3521-3426)(3345-3249)(3521-3345)','658','52.2796','0.9006'
'TAE_circ01299_Traes_5DL_89CF8AFCE|ta_iwgsc_5dl_v1_4492397(-):(3426-3304)(3426-3304)(3521-3426)(3345-3249)(3521-3345)','616','52.2727','0.883'
'TAE_circ01296_Traes_5DL_89CF8AFCE|ta_iwgsc_5dl_v1_4492397(-):(1736-1545)(1736-1545)(1764-1736)(1623-1547)','490','39.3878','0.9109'
'TAE_circ01297_Traes_5DL_89CF8AFCE|ta_iwgsc_5dl_v1_4492397(-):(3249-3082)(3249-3082)(3297-3249)(3161-3061)(3297-3161)','623','52.0064','0.7901'
'TAE_circ01298_Traes_5DL_89CF8AFCE|ta_iwgsc_5dl_v1_4492397(-):(3426-3283)(3426-3283)(3521-3426)(3345-3249)(3521-3345)','658','52.2796','0.9006'
'TAE_circ01299_Traes_5DL_89CF8AFCE|ta_iwgsc_5dl_v1_4492397(-):(3426-3304)(3426-3304)(3521-3426)(3345-3249)(3521-3345)','616','52.2727','0.883'
'TAE_circ01296_Traes_5DL_89CF8AFCE|ta_iwgsc_5dl_v1_4492397(-):(1736-1545)(1736-1545)(1764-1736)(1623-1548)','489','39.2638','0.901'
'TAE_circ01297_Traes_5DL_89CF8AFCE|ta_iwgsc_5dl_v1_4492397(-):(3248-3082)(3248-3082)(3297-3248)(3161-3061)(3297-3161)','622','52.2508','0.7956'
'TAE_circ01296_Traes_5DL_89CF8AFCE|ta_iwgsc_5dl_v1_4492397(-):(1736-1545)(1736-1545)(1764-1736)(1623-1548)','489','39.2638','0.901'
'TAE_circ01297_Traes_5DL_89CF8AFCE|ta_iwgsc_5dl_v1_4492397(-):(3249-3082)(3249-3082)(3297-3249)(3161-3061)(3297-3161)','623','52.0064','0.7901'
'TAE_circ01298_Traes_5DL_89CF8AFCE|ta_iwgsc_5dl_v1_4492397(-):(3426-3283)(3426-3283)(3521-3426)(3345-3249)(3521-3345)','658','52.2796','0.9006'
'TAE_circ01299_Traes_5DL_89CF8AFCE|ta_iwgsc_5dl_v1_4492397(-):(3426-3304)(3426-3304)(3521-3426)(3345-3249)(3521-3345)','616','52.2727','0.883'
'TAE_circ01300_Traes_5DL_3C2379192|ta_iwgsc_5dl_v1_4496134(-):(4434-4277)(4434-4277)','316','53.7975','0.8889'
'TAE_circ01301_Traes_5DL_7514D124D|ta_iwgsc_5dl_v1_4498102(-):(1191-1063)(1191-1063)','258','48.8372','1.25'
'TAE_circ01301_Traes_5DL_7514D124D|ta_iwgsc_5dl_v1_4498102(-):(1191-1063)(1191-1063)','258','48.8372','1.25'
'TAE_circ01302_Traes_5DL_A3AA8AFCC|ta_iwgsc_5dl_v1_4502221(-):(3422-3310)(3422-3310)','226','65.4867','0.7619'
'TAE_circ01302_Traes_5DL_A3AA8AFCC|ta_iwgsc_5dl_v1_4502221(-):(3422-3310)(3422-3310)','226','65.4867','0.7619'
'TAE_circ01302_Traes_5DL_A3AA8AFCC|ta_iwgsc_5dl_v1_4502221(-):(3422-3310)(3422-3310)','226','65.4867','0.7619'
'TAE_circ01303_Traes_5DL_5DAC58E1F|ta_iwgsc_5dl_v1_4504765(+):(18286-18373)(18286-18373)(18373-24300)(18523-18778)(18875-18990)','6476','44.9969','1.0014'
'TAE_circ01304_Traes_5DL_5DAC58E1F|ta_iwgsc_5dl_v1_4504765(+):(18286-18373)(18286-18373)(18373-24472)(18523-18778)(18875-18990)','6648','44.8706','0.994'
'TAE_circ01305_Traes_5DL_5DAC58E1F|ta_iwgsc_5dl_v1_4504765(+):(18523-18778)(18523-18778)(18778-24497)(18875-18990)','6348','45.1638','1.0077'
'TAE_circ01303_Traes_5DL_5DAC58E1F|ta_iwgsc_5dl_v1_4504765(+):(18286-18373)(18286-18373)(18373-24300)(18523-18778)(18875-18990)','6476','44.9969','1.0014'
'TAE_circ01304_Traes_5DL_5DAC58E1F|ta_iwgsc_5dl_v1_4504765(+):(18286-18373)(18286-18373)(18373-24472)(18523-18778)(18875-18990)','6648','44.8706','0.994'
'TAE_circ01305_Traes_5DL_5DAC58E1F|ta_iwgsc_5dl_v1_4504765(+):(18523-18778)(18523-18778)(18778-24497)(18875-18990)','6348','45.1638','1.0077'
'TAE_circ01303_Traes_5DL_5DAC58E1F|ta_iwgsc_5dl_v1_4504765(+):(18286-18373)(18286-18373)(18373-24300)(18523-18778)(18875-18990)(19074-19136)','6539','45.0222','1.0054'
'TAE_circ01304_Traes_5DL_5DAC58E1F|ta_iwgsc_5dl_v1_4504765(+):(18286-18373)(18286-18373)(18373-24472)(18523-18778)(18875-18990)(19074-19136)','6711','44.8964','0.998'
'TAE_circ01305_Traes_5DL_5DAC58E1F|ta_iwgsc_5dl_v1_4504765(+):(18523-18778)(18523-18778)(18778-24497)(18875-18990)(19074-19136)','6765','44.7746','1.0073'
'TAE_circ01304_Traes_5DL_5DAC58E1F|ta_iwgsc_5dl_v1_4504765(+):(18713-18778)(18713-18778)(18870-18990)','253','49.4071','0.9231'
'TAE_circ01305_Traes_5DL_5DAC58E1F|ta_iwgsc_5dl_v1_4504765(+):(18713-18778)(18713-18778)(18870-18990)','253','49.4071','0.9231'
'TAE_circ01303_Traes_5DL_5DAC58E1F|ta_iwgsc_5dl_v1_4504765(+):(18286-18373)(18286-18373)(18373-24300)(18523-18778)(18875-18990)(19074-19297)','6700','45.0597','1.0127'
'TAE_circ01304_Traes_5DL_5DAC58E1F|ta_iwgsc_5dl_v1_4504765(+):(18286-18373)(18286-18373)(18373-24472)(18523-18778)(18875-18990)(19074-19297)','6872','44.936','1.0052'
'TAE_circ01305_Traes_5DL_5DAC58E1F|ta_iwgsc_5dl_v1_4504765(+):(18523-18778)(18523-18778)(18778-24497)(18875-18990)(19074-19297)','6932','44.7201','0.9884'
'TAE_circ01307_Traes_5DL_C05F32EE4|ta_iwgsc_5dl_v1_4515368(-):(20557-20445)(20557-20445)','226','49.5575','0.5556'
'TAE_circ01307_Traes_5DL_C05F32EE4|ta_iwgsc_5dl_v1_4515368(-):(20557-20445)(20557-20445)','226','49.5575','0.5556'
'TAE_circ01307_Traes_5DL_C05F32EE4|ta_iwgsc_5dl_v1_4515368(-):(20557-20445)(20557-20445)','226','49.5575','0.5556'
'TAE_circ01307_Traes_5DL_C05F32EE4|ta_iwgsc_5dl_v1_4515368(-):(20557-20445)(20557-20445)','226','49.5575','0.5556'
'TAE_circ01308_Traes_5DL_63774DE2B|ta_iwgsc_5dl_v1_4518504(+):(4808-4920)(4808-4920)','1570','45.7325','1.046'
'TAE_circ01310_Traes_5DL_1C4F45D81|ta_iwgsc_5dl_v1_4519919(+):(521-829)(521-829)','618','49.8382','0.8333'
'TAE_circ01310_Traes_5DL_1C4F45D81|ta_iwgsc_5dl_v1_4519919(+):(521-829)(521-829)','618','49.8382','0.8333'
'TAE_circ01310_Traes_5DL_1C4F45D81|ta_iwgsc_5dl_v1_4519919(+):(521-829)(521-829)','618','49.8382','0.8333'
'TAE_circ01310_Traes_5DL_1C4F45D81|ta_iwgsc_5dl_v1_4519919(+):(521-829)(521-829)','618','49.8382','0.8333'
'TAE_circ01311_Traes_5DL_E4D3B835D|ta_iwgsc_5dl_v1_4523783(-):(8436-8331)(8436-8331)','212','42.4528','0.5517'
'TAE_circ01312_Traes_5DL_E4D3B835D|ta_iwgsc_5dl_v1_4523783(-):(8609-8458)(8609-8458)','304','59.2105','1.0455'
'TAE_circ01313_Traes_5DL_E4D3B835D|ta_iwgsc_5dl_v1_4523783(-):(8778-8541)(8778-8541)','476','59.2437','1.0143'
'TAE_circ01314_Traes_5DL_E4D3B835D|ta_iwgsc_5dl_v1_4523783(-):(8943-8744)(8943-8744)(9118-8943)(8817-8172)(9118-8817)','1524','51.5748','0.8582'
'TAE_circ01315_Traes_5DL_E4D3B835D|ta_iwgsc_5dl_v1_4523783(-):(8943-8768)(8943-8768)(9125-8943)(8817-8172)(9125-8817)','1490','51.0067','0.8582'
'TAE_circ01316_Traes_5DL_E4D3B835D|ta_iwgsc_5dl_v1_4523783(-):(8943-8779)(8943-8779)(9127-8943)(8817-8172)(9127-8817)','1472','51.087','0.866'
'TAE_circ01312_Traes_5DL_E4D3B835D|ta_iwgsc_5dl_v1_4523783(-):(8609-8458)(8609-8458)','304','59.2105','1.0455'
'TAE_circ01313_Traes_5DL_E4D3B835D|ta_iwgsc_5dl_v1_4523783(-):(8778-8541)(8778-8541)','476','59.2437','1.0143'
'TAE_circ01317_Traes_5DL_92CBBE968|ta_iwgsc_5dl_v1_4524437(+):(10829-10954)(10829-10954)','252','73.0159','1.1905'
'TAE_circ01317_Traes_5DL_92CBBE968|ta_iwgsc_5dl_v1_4524437(+):(10829-10954)(10829-10954)','252','73.0159','1.1905'
'TAE_circ01318_Traes_5DL_F86B69718|ta_iwgsc_5dl_v1_4536204(-):(28262-28148)(28262-28148)','230','65.2174','0.5306'
'TAE_circ01318_Traes_5DL_F86B69718|ta_iwgsc_5dl_v1_4536204(-):(28262-28148)(28262-28148)','230','65.2174','0.5306'
'TAE_circ01318_Traes_5DL_F86B69718|ta_iwgsc_5dl_v1_4536204(-):(28262-28148)(28262-28148)','230','65.2174','0.5306'
'TAE_circ01318_Traes_5DL_F86B69718|ta_iwgsc_5dl_v1_4536204(-):(28262-28148)(28262-28148)','230','65.2174','0.5306'
'TAE_circ01318_Traes_5DL_F86B69718|ta_iwgsc_5dl_v1_4536204(-):(28262-28148)(28262-28148)','230','65.2174','0.5306'
'TAE_circ01319_Traes_5DL_4072FF10D|ta_iwgsc_5dl_v1_4537443(-):(2102-1955)(2102-1955)','296','55.4054','0.8222'
'TAE_circ01320_Traes_5DL_4072FF10D|ta_iwgsc_5dl_v1_4537443(-):(2112-1965)(2112-1965)','296','55.4054','0.8222'
'TAE_circ01321_Traes_5DL_F7BC0DED7|ta_iwgsc_5dl_v1_4544531(+):(6736-6843)(6736-6843)','216','56.4815','0.7941'
'TAE_circ01322_Traes_5DL_041238B25|ta_iwgsc_5dl_v1_4548841(-):(10449-10282)(10449-10282)','336','61.3095','1.641'
'TAE_circ01325_Traes_5DL_041238B25|ta_iwgsc_5dl_v1_4548841(-):(10431-10309)(10431-10309)','246','58.5366','1.7692'
'TAE_circ01322_Traes_5DL_041238B25|ta_iwgsc_5dl_v1_4548841(-):(10449-10282)(10449-10282)','336','61.3095','1.641'
'TAE_circ01325_Traes_5DL_041238B25|ta_iwgsc_5dl_v1_4548841(-):(10431-10309)(10431-10309)','246','58.5366','1.7692'
'TAE_circ01322_Traes_5DL_041238B25|ta_iwgsc_5dl_v1_4548841(-):(10449-10282)(10449-10282)','336','61.3095','1.641'
'TAE_circ01325_Traes_5DL_041238B25|ta_iwgsc_5dl_v1_4548841(-):(10431-10309)(10431-10309)','246','58.5366','1.7692'
'TAE_circ01323_Traes_5DL_C51E9ECBB|ta_iwgsc_5dl_v1_4548841(+):(10304-10429)(10304-10429)','252','58.7302','0.5745'
'TAE_circ01324_Traes_5DL_C51E9ECBB|ta_iwgsc_5dl_v1_4548841(+):(10309-10431)(10309-10431)','246','58.5366','0.5652'
'TAE_circ01326_Traes_5DL_6ADDEBB8B|ta_iwgsc_5dl_v1_4551200(-):(10823-10682)(10823-10682)','284','68.3099','0.94'
'TAE_circ01326_Traes_5DL_6ADDEBB8B|ta_iwgsc_5dl_v1_4551200(-):(10823-10682)(10823-10682)','284','68.3099','0.94'
'TAE_circ01326_Traes_5DL_6ADDEBB8B|ta_iwgsc_5dl_v1_4551200(-):(10823-10682)(10823-10682)','284','68.3099','0.94'
'TAE_circ01326_Traes_5DL_6ADDEBB8B|ta_iwgsc_5dl_v1_4551200(-):(10823-10682)(10823-10682)','284','68.3099','0.94'
'TAE_circ01326_Traes_5DL_6ADDEBB8B|ta_iwgsc_5dl_v1_4551200(-):(10823-10682)(10823-10682)','284','68.3099','0.94'
'TAE_circ01326_Traes_5DL_6ADDEBB8B|ta_iwgsc_5dl_v1_4551200(-):(10823-10682)(10823-10682)','284','68.3099','0.94'
'TAE_circ01327_Traes_5DL_B63272D9E1|ta_iwgsc_5dl_v1_4552907(-):(18709-18602)(18709-18602)','216','56.4815','3.3571'
'TAE_circ01328_Traes_5DL_B63272D9E1|ta_iwgsc_5dl_v1_4552907(-):(18805-18698)(18805-18698)','216','53.7037','3.4615'
'TAE_circ01329_Traes_5DL_B63272D9E1|ta_iwgsc_5dl_v1_4552907(-):(18925-18794)(18925-18794)','264','63.6364','2.1111'
'TAE_circ01327_Traes_5DL_B63272D9E1|ta_iwgsc_5dl_v1_4552907(-):(18709-18602)(18709-18602)','216','56.4815','3.3571'
'TAE_circ01328_Traes_5DL_B63272D9E1|ta_iwgsc_5dl_v1_4552907(-):(18805-18698)(18805-18698)','216','53.7037','3.4615'
'TAE_circ01329_Traes_5DL_B63272D9E1|ta_iwgsc_5dl_v1_4552907(-):(18925-18794)(18925-18794)','264','63.6364','2.1111'
'TAE_circ01327_Traes_5DL_B63272D9E1|ta_iwgsc_5dl_v1_4552907(-):(18698-18602)(18698-18602)(18709-18698)(18637-18118)(18709-18637)','799','48.3104','2.0394'
'TAE_circ01328_Traes_5DL_B63272D9E1|ta_iwgsc_5dl_v1_4552907(-):(18805-18698)(18805-18698)','216','53.7037','3.4615'
'TAE_circ01329_Traes_5DL_B63272D9E1|ta_iwgsc_5dl_v1_4552907(-):(18925-18794)(18925-18794)','264','63.6364','2.1111'
'TAE_circ01330_Traes_5DL_E0B94F52A|ta_iwgsc_5dl_v1_4556562(+):(5923-6037)(5923-6037)','230','48.6957','1.24'
'TAE_circ01330_Traes_5DL_E0B94F52A|ta_iwgsc_5dl_v1_4556562(+):(5923-6037)(5923-6037)','230','48.6957','1.24'
'TAE_circ01330_Traes_5DL_E0B94F52A|ta_iwgsc_5dl_v1_4556562(+):(5923-6037)(5923-6037)','230','48.6957','1.24'
'TAE_circ01330_Traes_5DL_E0B94F52A|ta_iwgsc_5dl_v1_4556562(+):(5923-6037)(5923-6037)','230','48.6957','1.24'
'TAE_circ01331_Traes_5DL_9425B1DC1|ta_iwgsc_5dl_v1_4561525(-):(5239-5120)(5239-5120)','240','64.1667','1.8519'
'TAE_circ01331_Traes_5DL_9425B1DC1|ta_iwgsc_5dl_v1_4561525(-):(5239-5120)(5239-5120)','240','64.1667','1.8519'
'TAE_circ01331_Traes_5DL_9425B1DC1|ta_iwgsc_5dl_v1_4561525(-):(5239-5120)(5239-5120)','240','64.1667','1.8519'
'TAE_circ01331_Traes_5DL_9425B1DC1|ta_iwgsc_5dl_v1_4561525(-):(5239-5120)(5239-5120)','240','64.1667','1.8519'
'TAE_circ01332_Traes_5DL_343F3EE59|ta_iwgsc_5dl_v1_4562914(-):(3609-3472)(3609-3472)','276','57.971','0.7021'
'TAE_circ01333_Traes_5DL_343F3EE59|ta_iwgsc_5dl_v1_4562914(-):(3808-3638)(3808-3638)','342','67.2515','0.7692'
'TAE_circ01334_Traes_5DL_95DBDBAD1|ta_iwgsc_5dl_v1_4569863(+):(1-217)(1-217)(217-460)(138-424)(424-460)','1002','55.6886','1.1969'
'TAE_circ01334_Traes_5DL_95DBDBAD1|ta_iwgsc_5dl_v1_4569863(+):(3-217)(3-217)(217-460)(138-424)(424-460)','998','55.7114','1.189'
'TAE_circ01335_Traes_5DL_5A8F7E182|ta_iwgsc_5dl_v1_4575521(-):(12477-12373)(12477-12373)','210','55.2381','2.625'
'TAE_circ01336_Traes_5DL_95E144096|ta_iwgsc_5dl_v1_4583488(+):(2814-2985)(2814-2985)','344','51.7442','1.2821'
'TAE_circ01337_Traes_5DL_67A38E9B7|ta_iwgsc_5dl_v1_4583902(+):(1924-2058)(1924-2058)','270','45.9259','0.5897'
'TAE_circ01338_Traes_5DL_1A322A379|ta_iwgsc_5dl_v1_4585754(-):(718-593)(718-593)(783-718)(634-387)(783-634)','716','50.0','1.1963'
'TAE_circ01339_Traes_5DL_1A322A379|ta_iwgsc_5dl_v1_4585754(-):(862-594)(862-594)(901-862)(785-718)(634-387)(901-634)','1162','51.3769','1.1868'
