@relation relation name
@attribute Seq Name string
@attribute Width string
@attribute GC Content string
@attribute GC Ratio string
@data
'ath_circ_028248','109','36.6972','1.5'
'ath_circ_028249','90','38.8889','0.6667'
'ath_circ_028250','1461','45.1061','0.6941'
'ath_circ_028251','84','38.0952','0.4545'
'ath_circ_028252','251','40.239','0.8036'
'ath_circ_028253','2977','40.9809','1.0199'
'ath_circ_028254','114','38.5965','1.2'
'ath_circ_028255','1559','39.3842','1.0884'
'ath_circ_028256','228','39.4737','1.0455'
'ath_circ_028257','102','50.0','1.8333'
'ath_circ_028258','97','55.6701','0.3846'
'ath_circ_028259','46','50.0','0.2778'
'ath_circ_028260','810','25.9259','0.9444'
'ath_circ_028261','695','38.5612','0.8611'
'ath_circ_028262','81','28.3951','0.4375'
'ath_circ_028263','79','27.8481','0.4667'
'ath_circ_028264','414','35.2657','0.9211'
'ath_circ_028265','945','37.2487','1.0465'
'ath_circ_028266','99','41.4141','1.2778'
'ath_circ_028267','513','41.5205','0.4589'
'ath_circ_028268','694','37.7522','0.8986'
'ath_circ_028269','270','38.5185','0.7333'
'ath_circ_028270','1000','35.3','0.583'
'ath_circ_028271','441','39.9093','0.5172'
'ath_circ_028272','616','38.474','0.5096'
'ath_circ_028273','125','29.6','1.1765'
'ath_circ_028274','106','29.2453','1.5833'
'ath_circ_028275','590','35.4237','0.8661'
'ath_circ_028276','112','41.0714','0.84'
'ath_circ_028277','513','39.5712','0.6777'
'ath_circ_028278','354','41.2429','0.6222'
'ath_circ_028279','89','49.4382','0.375'
'ath_circ_028280','275','50.9091','0.3462'
'ath_circ_028281','297','32.6599','1.3659'
'ath_circ_028282','414','43.9614','1.4595'
'ath_circ_028283','576','42.5347','1.5258'
'ath_circ_028284','703','41.2518','1.5893'
'ath_circ_028285','628','37.2611','0.6714'
'ath_circ_028286','66','48.4848','0.3913'
'ath_circ_028287','219','42.9224','0.4921'
'ath_circ_028288','1218','39.8194','0.6441'
'ath_circ_028289','324','40.7407','0.4505'
'ath_circ_028290','268','35.8209','2.0'
'ath_circ_028291','509','35.7564','1.3636'
'ath_circ_028292','65','40.0','1.6'
'ath_circ_028293','279','47.3118','0.5'
'ath_circ_028294','180','43.8889','1.3939'
'ath_circ_028295','112','47.3214','0.963'
'ath_circ_028296','99','39.3939','1.2941'
'ath_circ_028297','3519','37.0844','0.8458'
'ath_circ_028298','607','37.0675','1.1635'
'ath_circ_028299','498','36.9478','1.0674'
'ath_circ_028300','1154','37.175','1.0332'
'ath_circ_028301','372','38.9785','1.0139'
'ath_circ_028302','602','35.8804','0.9115'
'ath_circ_028303','130','30.0','0.5'
'ath_circ_028304','122','42.623','0.7931'
'ath_circ_028305','81','40.7407','2.3'
'ath_circ_028306','1643','42.9702','1.2556'
'ath_circ_028307','90','53.3333','0.3714'
'ath_circ_028308','87','54.023','0.3824'
'ath_circ_028309','90','54.4444','0.3611'
'ath_circ_028310','81','53.0864','0.4333'
'ath_circ_028311','84','53.5714','0.4062'
'ath_circ_028312','87','54.023','0.3824'
'ath_circ_028313','90','54.4444','0.3611'
'ath_circ_028314','81','53.0864','0.4333'
'ath_circ_028315','84','53.5714','0.4062'
'ath_circ_028316','87','54.023','0.3824'
'ath_circ_028317','90','54.4444','0.3611'
'ath_circ_028318','187','45.9893','0.6226'
'ath_circ_028319','488','38.7295','0.8173'
'ath_circ_028320','1349','36.5456','0.8259'
'ath_circ_028321','440','36.3636','0.9048'
'ath_circ_028322','678','36.1357','0.6667'
'ath_circ_028323','96','35.4167','0.7895'
'ath_circ_028324','816','39.4608','1.5354'
'ath_circ_028325','497','39.4366','1.3059'
'ath_circ_028326','142','45.0704','0.6'
'ath_circ_028327','123','47.1545','0.6111'
'ath_circ_028328','128','46.875','0.5789'
'ath_circ_028329','363','38.843','0.6207'
'ath_circ_028330','383','42.0366','0.5784'
'ath_circ_028331','444','43.018','0.4806'
'ath_circ_028332','261','43.295','0.527'
'ath_circ_028333','905','40.5525','0.5684'
'ath_circ_028334','421','41.5677','0.6827'
'ath_circ_028335','151','39.7351','0.6216'
'ath_circ_028336','181','41.989','0.4902'
'ath_circ_028337','91','39.5604','0.3333'
'ath_circ_028338','177','38.9831','1.2258'
'ath_circ_028339','560','38.3929','1.3626'
'ath_circ_028340','318','32.3899','1.8611'
'ath_circ_028341','571','34.8511','1.5513'
'ath_circ_028342','126','42.0635','2.1176'
'ath_circ_028343','350','38.8571','1.4286'
'ath_circ_028344','475','37.8947','0.8557'
'ath_circ_028345','253','48.2213','1.1404'
'ath_circ_028346','704','42.4716','1.2652'
'ath_circ_028347','232','37.5','0.74'
'ath_circ_028348','584','40.411','0.8438'
'ath_circ_028349','762','39.895','0.7882'
'ath_circ_028350','82','39.0244','0.28'
'ath_circ_028351','1169','37.7246','1.3838'
'ath_circ_028352','1378','39.5501','1.0185'
'ath_circ_028353','499','40.8818','1.0816'
'ath_circ_028354','1088','40.0735','1.0374'
'ath_circ_028355','1378','39.5501','1.0185'
'ath_circ_028356','1375','39.5636','1.0148'
'ath_circ_028357','123','45.5285','1.24'
'ath_circ_028358','437','34.7826','0.6'
'ath_circ_028359','297','44.1077','0.9552'
'ath_circ_028360','99','44.4444','0.76'
'ath_circ_028361','90','46.6667','0.8261'
'ath_circ_028362','156','41.0256','0.6842'
'ath_circ_028363','642','41.9003','0.8425'
'ath_circ_028364','983','41.6073','0.8178'
'ath_circ_028365','449','42.3163','0.7593'
'ath_circ_028366','127','45.6693','0.4872'
'ath_circ_028367','293','42.3208','0.6533'
'ath_circ_028368','228','46.9298','0.7541'
'ath_circ_028369','105','50.4762','2.3125'
'ath_circ_028370','374','35.5615','1.1803'
'ath_circ_028371','1262','38.3518','1.19'
'ath_circ_028372','78','32.0513','1.2727'
'ath_circ_028373','616','42.5325','0.8194'
'ath_circ_028374','165','42.4242','0.6279'
'ath_circ_028375','513','45.0292','0.7769'
'ath_circ_028376','556','38.6691','0.9725'
'ath_circ_028377','156','42.3077','0.65'
'ath_circ_028378','790','40.6329','0.8343'
'ath_circ_028379','192','42.1875','2.24'
'ath_circ_028380','436','45.1835','1.6267'
'ath_circ_028381','324','47.8395','1.1831'
'ath_circ_028382','226','44.6903','1.6579'
'ath_circ_028383','399','43.1078','0.8696'
'ath_circ_028384','949','49.7366','0.9424'
'ath_circ_028385','353','38.8102','1.1077'
'ath_circ_028386','282','53.1915','0.8293'
'ath_circ_028387','528','25.7576','0.7895'
'ath_circ_028388','272','41.1765','1.3333'
'ath_circ_028389','438','40.8676','1.2375'
'ath_circ_028390','405','38.7654','1.0658'
'ath_circ_028391','971','38.517','1.0108'
'ath_circ_028392','529','40.6427','1.0283'
'ath_circ_028393','820','42.0732','0.8548'
'ath_circ_028394','463','42.1166','0.7568'
'ath_circ_028395','448','39.5089','1.1325'
'ath_circ_028396','61','44.2623','2.0'
'ath_circ_028397','947','40.5491','1.2197'
'ath_circ_028398','77','48.0519','0.7619'
'ath_circ_028399','345','42.8986','0.85'
'ath_circ_028400','340','42.3529','0.8'
'ath_circ_028401','106','50.9434','0.8'
'ath_circ_028402','77','50.6494','1.2941'
'ath_circ_028403','232','40.9483','1.3171'
'ath_circ_028404','71','45.0704','1.4615'
'ath_circ_028405','115','43.4783','2.3333'
'ath_circ_028406','212','36.7925','1.7857'
'ath_circ_028407','1455','36.6323','1.2974'
'ath_circ_028408','441','40.8163','1.25'
'ath_circ_028409','829','38.842','1.2517'
'ath_circ_028410','332','41.2651','1.3621'
'ath_circ_028411','1045','39.0431','0.9902'
'ath_circ_028412','994','38.6318','0.7143'
'ath_circ_028413','251','41.0359','0.8727'
'ath_circ_028414','398','39.6985','0.6122'
'ath_circ_028415','396','38.1313','0.9114'
'ath_circ_028416','1230','37.1545','0.9121'
'ath_circ_028417','411','38.9294','0.7021'
'ath_circ_028418','579','39.7237','0.7829'
'ath_circ_028419','63','33.3333','0.6154'
'ath_circ_028420','448','41.9643','1.0659'
'ath_circ_028421','1192','42.0302','1.2466'
'ath_circ_028422','1539','39.1813','1.5021'
'ath_circ_028423','410','41.2195','0.9882'
'ath_circ_028424','465','45.3763','0.6231'
'ath_circ_028425','849','42.6384','0.6161'
'ath_circ_028426','106','44.3396','0.3056'
'ath_circ_028427','52','38.4615','0.6667'
'ath_circ_028428','311','40.5145','0.5949'
'ath_circ_028429','160','49.375','0.7556'
'ath_circ_028430','448','42.8571','0.7143'
'ath_circ_028431','3992','37.6002','1.059'
'ath_circ_028432','4112','37.427','1.0438'
'ath_circ_028433','4113','37.3936','1.0371'
'ath_circ_028434','328','39.939','1.0154'
'ath_circ_028435','4025','37.8385','1.0199'
'ath_circ_028436','4052','37.9319','1.0144'
'ath_circ_028437','430','38.8372','1.2877'
'ath_circ_028438','5296','34.932','0.9577'
'ath_circ_028439','6128','36.3577','1.0384'
'ath_circ_028440','12043','35.9628','1.0381'
'ath_circ_028441','6140','36.2866','1.044'
'ath_circ_028442','12040','35.9468','1.0357'
'ath_circ_028443','446','41.2556','1.4533'
'ath_circ_028444','755','40.7947','1.2985'
'ath_circ_028445','6164','36.0318','1.0584'
'ath_circ_028446','236','41.5254','1.0417'
'ath_circ_028447','5811','35.6565','1.0195'
'ath_circ_028448','259','56.3707','0.7805'
'ath_circ_028449','3736','37.6071','1.1128'
'ath_circ_028450','3736','37.6071','1.1128'
'ath_circ_028451','189','45.5026','1.9655'
'ath_circ_028452','232','33.1897','0.7907'
'ath_circ_028453','290','32.069','1.1628'
'ath_circ_028454','174','45.4023','0.881'
'ath_circ_028455','520','40.0','1.0194'
'ath_circ_028456','471','42.2505','0.951'
'ath_circ_028457','1363','38.9582','0.8566'
'ath_circ_028458','1347','35.9317','1.19'
'ath_circ_028459','416','32.6923','1.0923'
'ath_circ_028460','1253','36.4725','1.1157'
'ath_circ_028461','458','41.7031','1.1705'
'ath_circ_028462','10201','33.5261','0.8895'
'ath_circ_028463','361','39.3352','1.1515'
'ath_circ_028464','361','39.3352','1.1515'
'ath_circ_028465','117','38.4615','1.1429'
'ath_circ_028466','172','44.186','1.9231'
'ath_circ_028467','816','37.1324','1.5897'
'ath_circ_028468','174','32.1839','0.4737'
'ath_circ_028469','263','47.9087','0.68'
'ath_circ_028470','584','35.7877','0.7712'
'ath_circ_028471','81','34.5679','1.8'
'ath_circ_028472','186','46.2366','1.2632'
'ath_circ_028473','105','44.7619','1.35'
'ath_circ_028474','490','37.1429','1.1412'
'ath_circ_028475','1205','38.5062','0.6873'
'ath_circ_028476','1562','37.0679','1.0679'
'ath_circ_028477','885','38.4181','1.0988'
'ath_circ_028478','1562','37.0679','1.0679'
'ath_circ_028479','456','38.5965','1.3158'
'ath_circ_028480','740','39.1892','0.8831'
'ath_circ_028481','153','36.6013','0.5556'
'ath_circ_028482','383','42.8198','0.907'
'ath_circ_028483','872','39.5642','0.7969'
'ath_circ_028484','175','44.5714','0.7333'
'ath_circ_028485','451','40.5765','0.8119'
'ath_circ_028486','398','40.201','1.2222'
'ath_circ_028487','619','34.895','1.5412'
'ath_circ_028488','191','35.6021','1.72'
'ath_circ_028489','840','35.9524','0.8193'
'ath_circ_028490','97','41.2371','0.3793'
'ath_circ_028491','1116','39.7849','1.22'
'ath_circ_028492','117','39.3162','0.9167'
'ath_circ_028493','419','40.8115','1.375'
'ath_circ_028494','488','38.5246','0.7736'
'ath_circ_028495','165','44.8485','1.7407'
'ath_circ_028496','102','36.2745','0.3704'
'ath_circ_028497','422','37.2038','1.039'
'ath_circ_028498','560','36.25','1.3605'
'ath_circ_028499','561','36.3636','1.3448'
'ath_circ_028500','464','36.6379','1.5373'
'ath_circ_028501','722','40.0277','1.6036'
'ath_circ_028502','416','43.5096','0.81'
'ath_circ_028503','508','39.3701','0.9231'
'ath_circ_028504','493','37.5254','0.8137'
'ath_circ_028505','355','40.2817','0.8101'
'ath_circ_028506','168','41.6667','0.6667'
'ath_circ_028507','133','45.1128','0.2245'
'ath_circ_028508','84','50.0','0.75'
'ath_circ_028509','521','40.8829','0.9722'
'ath_circ_028510','33252','34.9272','0.9402'
'ath_circ_028511','33004','34.8715','0.9415'
'ath_circ_028512','33145','34.9645','0.9435'
'ath_circ_028513','33196','34.9229','0.9451'
'ath_circ_028514','485','37.1134','0.8947'
'ath_circ_028515','33261','34.9508','0.9433'
'ath_circ_028516','33250','34.9323','0.941'
'ath_circ_028517','33264','34.9357','0.942'
'ath_circ_028518','33193','34.9501','0.9416'
'ath_circ_028519','33252','34.9393','0.9422'
'ath_circ_028520','770','37.5325','0.6705'
'ath_circ_028521','33184','34.9566','0.9424'
'ath_circ_028522','579','38.1693','0.5899'
'ath_circ_028523','33218','34.9479','0.9423'
'ath_circ_028524','33228','34.9615','0.9426'
'ath_circ_028525','33224','34.9597','0.943'
'ath_circ_028526','33245','34.9286','0.9428'
'ath_circ_028527','33271','34.9283','0.9436'
'ath_circ_028528','33255','34.9541','0.9422'
'ath_circ_028529','33233','34.9352','0.9424'
'ath_circ_028530','33257','34.9581','0.9425'
'ath_circ_028531','33265','34.9587','0.9424'
'ath_circ_028532','33264','34.9266','0.9431'
'ath_circ_028533','33258','34.9299','0.94'
'ath_circ_028534','33253','34.9262','0.9399'
'ath_circ_028535','33270','34.9384','0.9402'
'ath_circ_028536','33258','34.9299','0.9407'
'ath_circ_028537','33254','34.9311','0.9422'
'ath_circ_028538','33264','34.9417','0.9423'
'ath_circ_028539','33227','34.9264','0.9419'
'ath_circ_028540','33248','34.9254','0.9431'
'ath_circ_028541','31929','35.0371','0.9565'
'ath_circ_028542','32930','34.9256','0.9457'
'ath_circ_028543','32980','34.9333','0.9438'
'ath_circ_028544','33052','34.9449','0.9425'
'ath_circ_028545','34461','34.8655','0.9511'
'ath_circ_028546','33080','34.9667','0.9414'
'ath_circ_028547','32899','35.0102','0.9407'
'ath_circ_028548','33256','34.9381','0.9433'
'ath_circ_028549','33271','34.9313','0.9448'
'ath_circ_028550','32798','35.0814','0.9433'
'ath_circ_028551','33148','34.9342','0.941'
'ath_circ_028552','33248','34.9134','0.9415'
'ath_circ_028553','33252','34.9152','0.9411'
'ath_circ_028554','33258','34.939','0.9435'
'ath_circ_028555','33245','34.9286','0.9415'
'ath_circ_028556','33238','34.9359','0.9428'
'ath_circ_028557','33250','34.9383','0.9436'
'ath_circ_028558','33260','34.9158','0.9426'
'ath_circ_028559','33250','34.9383','0.9433'
'ath_circ_028560','33242','34.9257','0.9418'
'ath_circ_028561','33261','34.9569','0.9427'
'ath_circ_028562','33253','34.9472','0.9433'
'ath_circ_028563','33276','34.9381','0.9425'
'ath_circ_028564','461','36.6594','0.8172'
'ath_circ_028565','671','37.2578','0.4451'
'ath_circ_028566','169','34.9112','0.439'
'ath_circ_028567','349','36.3897','1.5918'
'ath_circ_028568','845','36.213','1.1103'
'ath_circ_028569','123','38.2114','2.1333'
'ath_circ_028570','63','28.5714','0.2'
'ath_circ_028571','358','37.4302','1.0303'
'ath_circ_028572','231','39.8268','1.9677'
'ath_circ_028573','229','39.738','1.9355'
'ath_circ_028574','227','39.6476','1.9032'
'ath_circ_028575','1199','35.196','1.3187'
'ath_circ_028576','1537','35.6539','1.192'
'ath_circ_028577','562','32.5623','1.3462'
'ath_circ_028578','546','36.63','1.2472'
'ath_circ_028579','884','36.8778','1.0764'
'ath_circ_028580','63','41.2698','1.1667'
'ath_circ_028581','592','37.6689','0.9911'
'ath_circ_028582','1473','38.2892','0.9929'
'ath_circ_028583','627','39.2344','1.0'
'ath_circ_028584','134','47.7612','0.9394'
'ath_circ_028585','239','40.1674','0.92'
'ath_circ_028586','332','41.2651','0.7792'
'ath_circ_028587','785','39.7452','0.9259'
'ath_circ_028588','1170','35.4701','0.6085'
'ath_circ_028589','66','48.4848','0.3913'
'ath_circ_028590','126','46.8254','0.6389'
'ath_circ_028591','252','43.6508','0.4103'
'ath_circ_028592','93','44.086','0.4643'
'ath_circ_028593','90','44.4444','1.0'
'ath_circ_028594','111','43.2432','1.087'
'ath_circ_028595','273','50.1832','0.9296'
'ath_circ_028596','86','52.3256','1.25'
'ath_circ_028597','90','51.1111','0.4375'
'ath_circ_028598','863','41.3673','0.7415'
'ath_circ_028599','216','41.6667','0.5517'
'ath_circ_028600','205','41.4634','0.5741'
'ath_circ_028601','205','40.9756','0.5849'
'ath_circ_028602','892','38.6771','0.7784'
'ath_circ_028603','160','40.625','0.4444'
'ath_circ_028604','613','41.7618','0.6101'
'ath_circ_028605','1449','41.8219','0.6603'
'ath_circ_028606','88','48.8636','0.72'
'ath_circ_028607','338','40.2367','0.5632'
'ath_circ_028608','580','44.4828','0.6125'
'ath_circ_028609','385','34.5455','1.2542'
'ath_circ_028610','538','35.8736','1.1209'
'ath_circ_028611','772','36.2694','1.0896'
'ath_circ_028612','1343','35.2941','1.0789'
'ath_circ_028613','1530','34.9673','1.0656'
'ath_circ_028614','1818','34.7635','1.0322'
'ath_circ_028615','575','38.6087','1.0748'
'ath_circ_028616','385','34.026','1.3393'
'ath_circ_028617','1281','42.2326','1.1468'
'ath_circ_028618','1207','30.6545','0.9786'
'ath_circ_028619','682','41.7889','1.4783'
'ath_circ_028620','903','41.3068','1.4221'
'ath_circ_028621','1675','41.0746','1.2857'
'ath_circ_028622','2758','41.4431','1.2724'
'ath_circ_028623','89','44.9438','2.0769'
'ath_circ_028624','330','42.4242','1.4138'
'ath_circ_028625','541','42.329','1.3608'
'ath_circ_028626','342','43.5673','1.3651'
'ath_circ_028627','105','47.619','1.1739'
'ath_circ_028628','974','43.1211','1.2826'
'ath_circ_028629','515','39.2233','0.7719'
'ath_circ_028630','515','39.2233','0.7719'
'ath_circ_028631','87','40.2299','1.0588'
'ath_circ_028632','305','30.8197','0.4921'
'ath_circ_028633','318','38.9937','0.7971'
'ath_circ_028634','111','34.2342','0.8095'
'ath_circ_028635','111','49.5495','2.0556'
'ath_circ_028636','431','38.7471','1.2877'
'ath_circ_028637','917','38.386','1.1863'
'ath_circ_028638','259','38.61','0.7857'
'ath_circ_028639','937','37.3533','0.8617'
'ath_circ_028640','571','38.8792','1.3368'
'ath_circ_028641','292','41.7808','1.0678'
'ath_circ_028642','93','44.086','0.9524'
'ath_circ_028643','112','41.9643','1.6111'
'ath_circ_028644','482','40.4564','1.0526'
'ath_circ_028645','817','39.5349','1.1973'
'ath_circ_028646','999','37.5375','1.0833'
'ath_circ_028647','1003','37.4875','1.0889'
'ath_circ_028648','416','41.8269','1.32'
'ath_circ_028649','358','41.6201','1.1594'
'ath_circ_028650','1403','36.5645','1.1737'
'ath_circ_028651','133','38.3459','2.0'
'ath_circ_028652','335','40.2985','1.0769'
'ath_circ_028653','101','39.604','0.8182'
'ath_circ_028654','231','56.2771','0.6883'
'ath_circ_028655','706','38.6686','0.7843'
'ath_circ_028656','1429','36.809','1.0076'
'ath_circ_028657','515','37.0874','1.0105'
'ath_circ_028658','877','35.5758','0.8909'
'ath_circ_028659','275','38.5455','0.6562'
'ath_circ_028660','1172','36.4334','1.0728'
'ath_circ_028661','1009','36.67','1.0904'
'ath_circ_028662','634','38.6435','1.5'
'ath_circ_028663','99','52.5253','2.4667'
'ath_circ_028664','619','40.8724','1.0738'
'ath_circ_028665','115','47.8261','0.8966'
'ath_circ_028666','474','42.4051','1.051'
'ath_circ_028667','83','42.1687','0.75'
'ath_circ_028668','735','44.0816','0.514'
'ath_circ_028669','564','42.5532','0.8321'
'ath_circ_028670','281','43.7722','0.7826'
'ath_circ_028671','90','47.7778','0.72'
'ath_circ_028672','772','37.6943','1.3095'
'ath_circ_028673','1227','37.5713','1.1343'
'ath_circ_028674','1725','42.1449','1.132'
'ath_circ_028675','367','49.8638','1.2875'
'ath_circ_028676','190','36.3158','0.725'
'ath_circ_028677','191','36.6492','0.75'
'ath_circ_028678','264','38.2576','1.1957'
'ath_circ_028679','396','38.3838','1.2029'
'ath_circ_028680','1324','36.7825','1.0292'
'ath_circ_028681','1304','36.3497','1.0881'
'ath_circ_028682','726','38.5675','1.2047'
'ath_circ_028683','359','46.5181','1.2267'
'ath_circ_028684','893','40.0896','0.967'
'ath_circ_028685','842','38.4798','0.8621'
'ath_circ_028686','593','36.9309','0.8099'
'ath_circ_028687','417','38.3693','0.7778'
'ath_circ_028688','517','34.8162','0.9149'
'ath_circ_028689','357','45.098','1.9273'
'ath_circ_028690','816','37.9902','0.8343'
'ath_circ_028691','878','37.6993','0.8701'
'ath_circ_028692','142','47.1831','0.5952'
'ath_circ_028693','667','37.7811','0.75'
